2025-12-08 07:32:44 [INFO] [__main__:167] ================================================================================
2025-12-08 07:32:44 [INFO] [__main__:168] STAGE 4: SCALED VIDEO FEATURE EXTRACTION
2025-12-08 07:32:44 [INFO] [__main__:169] ================================================================================
2025-12-08 07:32:44 [INFO] [__main__:170] Project root: /gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc
2025-12-08 07:32:44 [INFO] [__main__:171] Scaled metadata: /gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc/data/scaled_videos/scaled_metadata.arrow
2025-12-08 07:32:44 [INFO] [__main__:172] Output directory: /gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc/data/features_stage4
2025-12-08 07:32:44 [INFO] [__main__:176] Frame sampling: Adaptive (10.0% of frames, min=5, max=50)
2025-12-08 07:32:44 [INFO] [__main__:179] Video range: [0, 811)
2025-12-08 07:32:44 [INFO] [__main__:182] Delete existing: False
2025-12-08 07:32:44 [INFO] [__main__:183] Resume mode: True
2025-12-08 07:32:44 [INFO] [__main__:184] Execution order: forward
2025-12-08 07:32:44 [INFO] [__main__:185] Log file: /gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc/logs/stage4_scaled_features_1765197164.log
2025-12-08 07:32:44 [DEBUG] [__main__:186] Python version: 3.11.7 (main, Dec 15 2023, 18:12:31) [GCC 11.2.0]
2025-12-08 07:32:44 [DEBUG] [__main__:187] Python executable: /gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc/venv/bin/python
2025-12-08 07:32:44 [DEBUG] [__main__:188] Working directory: /gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc
2025-12-08 07:32:44 [DEBUG] [__main__:189] Command line arguments: ['/gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc/src/scripts/run_stage4_scaled_features.py', '--project-root', '/gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc', '--scaled-metadata', '/gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc/data/scaled_videos/scaled_metadata.arrow', '--output-dir', 'data/features_stage4', '--start-idx', '0', '--end-idx', '811', '--execution-order', 'forward', '--resume']
2025-12-08 07:32:44 [INFO] [__main__:192] ================================================================================
2025-12-08 07:32:44 [INFO] [__main__:193] Checking prerequisites...
2025-12-08 07:32:44 [INFO] [__main__:194] ================================================================================
2025-12-08 07:32:44 [INFO] [__main__:200] ✓ Scaled metadata file found: /gpfs/accounts/si670f25_class_root/si670f25_class/santoshd/fvc/data/scaled_videos/scaled_metadata.arrow
2025-12-08 07:32:44 [DEBUG] [__main__:205] System information:
2025-12-08 07:32:44 [DEBUG] [__main__:206]   CPU count: 40
2025-12-08 07:32:44 [DEBUG] [__main__:207]   Total memory: 200.64 GB
2025-12-08 07:32:44 [DEBUG] [__main__:208]   Available memory: 191.93 GB
2025-12-08 07:32:44 [INFO] [__main__:213] ================================================================================
2025-12-08 07:32:44 [INFO] [__main__:214] Initial memory statistics:
2025-12-08 07:32:44 [INFO] [__main__:215] ================================================================================
2025-12-08 07:32:44 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: before scaled feature extraction): {'cpu_memory_mb': 536.296875, 'cpu_memory_gb': 0.5237274169921875, 'cpu_vms_mb': 5239.15234375, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:32:44 [DEBUG] [lib.utils.memory:95] CPU percent: 0.0%
2025-12-08 07:32:44 [DEBUG] [lib.utils.memory:96] Num threads: 4
2025-12-08 07:32:44 [INFO] [__main__:219] ================================================================================
2025-12-08 07:32:44 [INFO] [__main__:220] Starting Stage 4: Scaled Video Feature Extraction
2025-12-08 07:32:44 [INFO] [__main__:221] ================================================================================
2025-12-08 07:32:44 [INFO] [__main__:222] This may take a while depending on dataset size...
2025-12-08 07:32:44 [INFO] [__main__:223] Progress will be logged in real-time
2025-12-08 07:32:44 [INFO] [__main__:224] ================================================================================
2025-12-08 07:32:44 [INFO] [lib.features.scaled:201] Stage 4: Loading scaled metadata...
2025-12-08 07:32:44 [INFO] [lib.features.scaled:233] Stage 4: Processing video range [0, 811) of 2432 total videos
2025-12-08 07:32:44 [INFO] [lib.features.scaled:242] Stage 4: Processing 811 scaled videos in this range
2025-12-08 07:32:44 [INFO] [lib.features.scaled:258] Stage 4: No existing metadata found or metadata is empty, starting fresh
2025-12-08 07:36:09 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 811 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:36:17 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1098 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:36:25 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2903 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:36:34 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 5072 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:36:43 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 30/811 (index 29)): {'cpu_memory_mb': 565.2578125, 'cpu_memory_gb': 0.5520095825195312, 'cpu_vms_mb': 10568.38671875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:36:43 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 7478 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:36:52 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1432 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:01 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 921 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:08 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 6994 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:18 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 768 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:25 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 959 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:33 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 893 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:41 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1510 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:49 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1986 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:37:57 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 699 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:05 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 40/811 (index 39)): {'cpu_memory_mb': 565.3125, 'cpu_memory_gb': 0.55206298828125, 'cpu_vms_mb': 10568.38671875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:38:05 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 299 total frames -> 29 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:10 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 526 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:18 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 438 total frames -> 43 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:25 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2145 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:34 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 206 total frames -> 20 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:38 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2171 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:46 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 515 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:38:54 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 15077 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:39:04 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 625 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:39:13 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2549 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:39:21 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 50/811 (index 49)): {'cpu_memory_mb': 566.296875, 'cpu_memory_gb': 0.5530242919921875, 'cpu_vms_mb': 10569.26171875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:39:21 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 380 total frames -> 38 frames (10.0%, bounded [5, 50])
2025-12-08 07:39:27 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 423 total frames -> 42 frames (10.0%, bounded [5, 50])
2025-12-08 07:39:34 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3435 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:39:42 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1144 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:39:51 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 6905 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:00 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 163 total frames -> 16 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:03 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1092 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:11 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1244 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:19 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2871 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:27 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2706 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:36 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 60/811 (index 59)): {'cpu_memory_mb': 566.33203125, 'cpu_memory_gb': 0.5530586242675781, 'cpu_vms_mb': 10569.26171875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:40:36 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2375 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:44 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2035 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:40:52 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1703 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:41:00 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3643 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:41:09 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2598 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:41:17 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1573 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:41:26 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1473 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:41:34 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 792 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:41:42 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 6994 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:41:52 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 817 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:42:00 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 70/811 (index 69)): {'cpu_memory_mb': 566.34765625, 'cpu_memory_gb': 0.5530738830566406, 'cpu_vms_mb': 10569.26171875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:42:00 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3006 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:42:09 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1473 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:42:17 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 13129 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:42:28 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 5223 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:42:37 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1583 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:42:45 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3441 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:42:53 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2022 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:43:02 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2833 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:43:10 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1243 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:43:18 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1974 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:43:26 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 80/811 (index 79)): {'cpu_memory_mb': 566.359375, 'cpu_memory_gb': 0.5530853271484375, 'cpu_vms_mb': 10569.26171875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:43:26 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3923 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:43:35 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 869 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:43:43 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 6905 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:43:52 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 7617 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:44:02 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1412 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:44:10 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 9250 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:44:21 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2035 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:44:30 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3179 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:44:39 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3547 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:44:47 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 6905 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:44:56 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 90/811 (index 89)): {'cpu_memory_mb': 566.37890625, 'cpu_memory_gb': 0.5531044006347656, 'cpu_vms_mb': 10569.26171875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:44:56 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 656 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:04 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3923 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:13 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 4518 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:21 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 181 total frames -> 18 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:25 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 869 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:32 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2871 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:40 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 3643 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:49 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 6994 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:45:59 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2836 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:46:07 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 7617 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:46:17 [INFO] [lib.utils.memory:89] Memory stats (Stage 4: processing video 100/811 (index 99)): {'cpu_memory_mb': 566.390625, 'cpu_memory_gb': 0.5531158447265625, 'cpu_vms_mb': 10569.26171875, 'gpu_allocated_gb': 0.0, 'gpu_reserved_gb': 0.0, 'gpu_total_gb': 16.928342016, 'gpu_free_gb': 16.928342016}
2025-12-08 07:46:17 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2833 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:46:25 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 4204 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:46:35 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 893 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:46:43 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 2286 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:46:51 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 121 total frames -> 12 frames (10.0%, bounded [5, 50])
2025-12-08 07:46:53 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 921 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:47:01 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1558 total frames -> 50 frames (10.0%, bounded [5, 50])
2025-12-08 07:47:09 [DEBUG] [lib.features.scaled:79] Adaptive sampling: 1289 total frames -> 50 frames (10.0%, bounded [5, 50])
